i,j,Median
100,67,16
100,68,29.4
100,69,5.1
100,70,5.1
100,71,5.1
100,72,31
100,73,25
100,74,5.1
100,75,25
100,76,4.6
100,77,25
100,78,30.5
100,79,5.1
100,80,25.6
100,81,0.2
100,82,0.2
100,83,25
100,84,10.3
100,85,4.6
100,86,5.1
100,87,25.6
100,88,29.4
100,89,5.1
100,90,0.2
100,91,0.2
100,92,25.6
100,93,5.1
100,94,0.2
100,95,5.1
100,96,0.2
100,97,5.1
100,98,0.2
100,99,4
100,100,0.2
100,101,0.2
100,102,0.2
100,103,0.2
100,104,46
100,105,29.4
100,106,24.3
100,107,5.1
100,108,5.1
100,109,25
100,110,5.1
100,111,5.1
100,112,5.1
100,113,0.2
100,114,25.6
100,115,18
101,0,18
101,1,4.6
101,2,4.6
101,3,25.6
101,4,25
101,5,5.1
101,6,25
101,7,16
101,8,5.1
101,9,25.6
101,10,0.2
101,11,5.1
101,12,9.8
101,13,0.2
101,14,4
101,15,25
101,16,10.3
101,17,25.6
101,18,4.6
101,19,25
101,20,24.9
101,21,25
101,22,0.2
101,23,0.2
101,24,25.6
101,25,5.1
101,26,30.5
101,27,25
101,28,25
101,29,0.2
101,30,5.1
101,31,5.1
101,32,25.6
101,33,5.1
101,34,5.1
101,35,5.1
101,36,0.2
101,37,5.1
101,38,25.6
101,39,5.1
101,40,25.6
101,41,5.1
101,42,5.1
101,43,4.7
101,44,5.1
101,45,25.6
101,46,25.6
101,47,5.1
101,48,25.6
101,49,5.1
101,50,25.6
101,51,25.6
101,52,31
101,53,0.2
101,54,25.6
101,55,0.2
101,56,25.6
101,57,0.2
101,58,25
101,59,25
101,60,5.1
101,61,4.6
101,62,25.6
101,63,24.9
101,64,0.2
101,65,0.2
101,66,35
101,67,16
101,68,29.4
101,69,5.1
101,70,5.1
101,71,5.1
101,72,31
101,73,25
101,74,5.1
101,75,25
101,76,4.6
101,77,25
101,78,30.5
101,79,5.1
101,80,25.6
101,81,0.2
101,82,0.2
101,83,25
101,84,10.3
101,85,4.6
101,86,5.1
101,87,25.6
101,88,29.4
101,89,5.1
101,90,0.2
101,91,0.2
101,92,25.6
101,93,5.1
101,94,0.2
101,95,5.1
101,96,0.2
101,97,5.1
101,98,0.2
101,99,4
101,100,0.2
101,101,0.2
101,102,0.2
101,103,0.2
101,104,46
101,105,29.4
101,106,24.3
101,107,5.1
101,108,5.1
101,109,25
101,110,5.1
101,111,5.1
101,112,5.1
101,113,0.2
101,114,25.6
101,115,18
102,0,18
102,1,4.6
102,2,4.6
102,3,25.6
102,4,25
102,5,5.1
102,6,25
102,7,16
102,8,5.1
102,9,25.6
102,10,0.2
102,11,5.1
102,12,9.8
102,13,0.2
102,14,4
102,15,25
102,16,10.3
102,17,25.6
102,18,4.6
102,19,25
102,20,24.9
102,21,25
102,22,0.2
102,23,0.2
102,24,25.6
102,25,5.1
102,26,30.5
102,27,25
102,28,25
102,29,0.2
102,30,5.1
102,31,5.1
102,32,25.6
102,33,5.1
102,34,5.1
102,35,5.1
102,36,0.2
102,37,5.1
102,38,25.6
102,39,5.1
102,40,25.6
102,41,5.1
102,42,5.1
102,43,4.7
102,44,5.1
102,45,25.6
102,46,25.6
102,47,5.1
102,48,25.6
102,49,5.1
102,50,25.6
102,51,25.6
102,52,31
102,53,0.2
102,54,25.6
102,55,0.2
102,56,25.6
102,57,0.2
102,58,25
102,59,25
102,60,5.1
102,61,4.6
102,62,25.6
102,63,24.9
102,64,0.2
102,65,0.2
102,66,35
102,67,16
102,68,29.4
102,69,5.1
102,70,5.1
102,71,5.1
102,72,31
102,73,25
102,74,5.1
102,75,25
102,76,4.6
102,77,25
102,78,30.5
102,79,5.1
102,80,25.6
102,81,0.2
102,82,0.2
102,83,25
102,84,10.3
102,85,4.6
102,86,5.1
102,87,25.6
102,88,29.4
102,89,5.1
102,90,0.2
102,91,0.2
102,92,25.6
102,93,5.1
102,94,0.2
102,95,5.1
102,96,0.2
102,97,5.1
102,98,0.2
102,99,4
102,100,0.2
102,101,0.2
102,102,0.2
102,103,0.2
102,104,46
102,105,29.4
102,106,24.3
102,107,5.1
102,108,5.1
102,109,25
102,110,5.1
102,111,5.1
102,112,5.1
102,113,0.2
102,114,25.6
102,115,18
103,0,18
103,1,4.6
103,2,4.6
103,3,25.6
103,4,25
103,5,5.1
103,6,25
103,7,16
103,8,5.1
103,9,25.6
103,10,0.2
103,11,5.1
103,12,9.8
103,13,0.2
103,14,4
103,15,25
103,16,10.3
103,17,25.6
103,18,4.6
103,19,25
103,20,24.9
103,21,25
103,22,0.2
103,23,0.2
103,24,25.6
103,25,5.1
103,26,30.5
103,27,25
103,28,25
103,29,0.2
103,30,5.1
103,31,5.1
103,32,25.6
103,33,5.1
103,34,5.1
103,35,5.1
103,36,0.2
103,37,5.1
103,38,25.6
103,39,5.1
103,40,25.6
103,41,5.1
103,42,5.1
103,43,4.7
103,44,5.1
103,45,25.6
103,46,25.6
103,47,5.1
103,48,25.6
103,49,5.1
103,50,25.6
103,51,25.6
103,52,31
103,53,0.2
103,54,25.6
103,55,0.2
103,56,25.6
103,57,0.2
103,58,25
103,59,25
103,60,5.1
103,61,4.6
103,62,25.6
103,63,24.9
103,64,0.2
103,65,0.2
103,66,35
103,67,16
103,68,29.4
103,69,5.1
103,70,5.1
103,71,5.1
103,72,31
103,73,25
103,74,5.1
103,75,25
103,76,4.6
103,77,25
103,78,30.5
103,79,5.1
103,80,25.6
103,81,0.2
103,82,0.2
103,83,25
103,84,10.3
103,85,4.6
103,86,5.1
103,87,25.6
103,88,29.4
103,89,5.1
103,90,0.2
103,91,0.2
103,92,25.6
103,93,5.1
103,94,0.2
103,95,5.1
103,96,0.2
103,97,5.1
103,98,0.2
103,99,4
103,100,0.2
103,101,0.2
103,102,0.2
103,103,0.2
103,104,46
103,105,29.4
103,106,24.3
103,107,5.1
103,108,5.1
103,109,25
103,110,5.1
103,111,5.1
103,112,5.1
103,113,0.2
103,114,25.6
103,115,18
104,0,32
104,1,40.5
104,2,40.5
104,3,40.1
104,4,38.2
104,5,42.5
104,6,38.2
104,7,45.6
104,8,42.5
104,9,40.1
104,10,46
104,11,42.5
104,12,36
104,13,46
104,14,40
104,15,38.2
104,16,35
104,17,40.1
104,18,40.5
104,19,38.2
104,20,33
104,21,38.2
104,22,46
104,23,46
104,24,40.1
104,25,42.5
104,26,29
104,27,38.2
104,28,38.2
104,29,46
104,30,42.5
104,31,42.5
104,32,40.1
104,33,42.5
104,34,42.5
104,35,42.5
104,36,46
104,37,42.5
104,38,40.1
104,39,42.5
104,40,40.1
104,41,42.5
104,42,42.5
104,43,40
104,44,42.5
104,45,40.1
104,46,40.1
104,47,42.5
104,48,40.1
104,49,42.5
104,50,40.1
104,51,40.1
104,52,21.2
104,53,46
104,54,40.1
104,55,46
104,56,40.1
104,57,46
104,58,38.2
104,59,38.2
104,60,42.5
104,61,40.5
104,62,40.1
104,63,33
104,64,46
104,65,46
104,66,45
104,67,45.6
104,68,19.8
104,69,42.5
104,70,42.5
104,71,42.5
104,72,21.2
104,73,38.2
104,74,42.5
104,75,38.2
104,76,40.5
104,77,38.2
104,78,29
104,79,42.5
104,80,40.1
104,81,46
104,82,46
104,83,38.2
104,84,35
104,85,40.5
104,86,42.5
104,87,40.1
104,88,19.8
104,89,42.5
104,90,46
104,91,46
104,92,40.1
104,93,42.5
104,94,46
104,95,42.5
104,96,46
104,97,42.5
104,98,46
104,99,40
104,100,46
104,101,46
104,102,46
104,103,46
104,104,0
104,105,19.8
104,106,34.2
104,107,42.5
104,108,42.5
104,109,38.2
104,110,42.5
104,111,42.5
104,112,42.5
104,113,46
104,114,40.1
104,115,32
105,0,14
105,1,19.4
105,2,19.4
105,3,14.4
105,4,23
105,5,16
105,6,23
105,7,16.8
105,8,16
105,9,14.4
105,10,29.4
105,11,16
105,12,16
105,13,29.4
105,14,26.2
105,15,23
105,16,24.8
105,17,14.4
105,18,19.4
105,19,23
105,20,9
105,21,23
105,22,29.4
105,23,29.4
105,24,14.4
105,25,16
105,26,10
105,27,23
105,28,23
105,29,29.4
105,30,16
105,31,16
105,32,14.4
105,33,16
105,34,16
105,35,16
105,36,29.4
105,37,16
105,38,14.4
105,39,16
105,40,14.4
105,41,16
105,42,16
105,43,19.1
105,44,16
105,45,14.4
105,46,14.4
105,47,16
105,48,14.4
105,49,16
105,50,14.4
105,51,14.4
105,52,23
105,53,29.4
105,54,14.4
105,55,29.4
105,56,14.4
105,57,29.4
105,58,23
105,59,23
105,60,16
105,61,19.4
105,62,14.4
105,63,9
105,64,29.4
105,65,29.4
105,66,22.7
105,67,16.8
105,68,12.7
105,69,16
105,70,16
105,71,16
105,72,23
105,73,23
105,74,16
105,75,23
105,76,19.4
105,77,23
105,78,10
105,79,16
105,80,14.4
105,81,29.4
105,82,29.4
105,83,23
105,84,24.8
105,85,19.4
105,86,16
105,87,14.4
105,88,12.7
105,89,16
105,90,29.4
105,91,29.4
105,92,14.4
105,93,16
105,94,29.4
105,95,16
105,96,29.4
105,97,16
105,98,29.4
105,99,26.2
105,100,29.4
105,101,29.4
105,102,29.4
105,103,29.4
105,104,19.8
105,105,12.7
105,106,23.4
105,107,16
105,108,16
105,109,23
105,110,16
105,111,16
105,112,16
105,113,29.4
105,114,14.4
105,115,14
106,0,19
106,1,18
106,2,18
106,3,23.6
106,4,24
106,5,17
106,6,24
106,7,10
106,8,17
106,9,23.6
106,10,24.3
106,11,17
106,12,14
106,13,24.3
106,14,22.5
106,15,24
106,16,13
106,17,23.6
106,18,18
106,19,24
106,20,22.3
106,21,24
106,22,24.3
106,23,24.3
106,24,23.6
106,25,17
106,26,24
106,27,24
106,28,24
106,29,24.3
106,30,17
106,31,17
106,32,23.6
106,33,17
106,34,17
106,35,17
106,36,24.3
106,37,17
106,38,23.6
106,39,17
106,40,23.6
106,41,17
106,42,17
106,43,25.6
106,44,17
106,45,23.6
106,46,23.6
106,47,17
106,48,23.6
106,49,17
106,50,23.6
106,51,23.6
106,52,13
106,53,24.3
106,54,23.6
106,55,24.3
106,56,23.6
106,57,24.3
106,58,24
106,59,24
106,60,17
106,61,18
106,62,23.6
106,63,22.3
106,64,24.3
106,65,24.3
106,66,28
106,67,10
106,68,23.4
106,69,17
106,70,17
106,71,17
106,72,13
106,73,24
106,74,17
106,75,24
106,76,18
106,77,24
106,78,24
106,79,17
106,80,23.6
106,81,24.3
106,82,24.3
106,83,24
106,84,13
106,85,18
106,86,17
106,87,23.6
106,88,23.4
106,89,17
106,90,24.3
106,91,24.3
106,92,23.6
106,93,17
106,94,24.3
106,95,17
106,96,24.3
106,97,17
106,98,24.3
106,99,22.5
106,100,24.3
106,101,24.3
106,102,24.3
106,103,24.3
106,104,34.2
106,105,23.4
106,106,0
106,107,17
106,108,17
106,109,24
106,110,17
106,111,17
106,112,17
106,113,24.3
106,114,23.6
106,115,19
107,0,17
107,1,2
107,2,2
107,3,21
107,4,19
107,5,3.9
107,6,19
107,7,11
107,8,3.9
107,9,21
107,10,5.1
107,11,3.9
107,12,6.5
107,13,5.1
107,14,5
107,15,19
107,16,7
107,17,21
107,18,2
107,19,19
107,20,18.4
107,21,19
107,22,5.1
107,23,5.1
107,24,21
107,25,3.9
107,26,16.1
107,27,19
107,28,19
107,29,5.1
107,30,3.9
107,31,3.9
107,32,21
107,33,3.9
107,34,3.9
107,35,3.9
107,36,5.1
107,37,3.9
107,38,21
107,39,3.9
107,40,21
107,41,3.9
107,42,3.9
107,43,13.7
107,44,3.9
107,45,21
107,46,21
107,47,3.9
107,48,21
107,49,3.9
107,50,21
107,51,21
107,52,23.4
107,53,5.1
107,54,21
107,55,5.1
107,56,21
107,57,5.1
107,58,19
107,59,19
107,60,3.9
107,61,2
107,62,21
107,63,18.4
107,64,5.1
107,65,5.1
107,66,31
107,67,11
107,68,16
107,69,3.9
107,70,3.9
107,71,3.9
107,72,23.4
107,73,19
107,74,3.9
107,75,19
107,76,2
107,77,19
107,78,16.1
107,79,3.9
107,80,21
107,81,5.1
107,82,5.1
107,83,19
107,84,7
107,85,2
107,86,3.9
107,87,21
107,88,16
107,89,3.9
107,90,5.1
107,91,5.1
107,92,21
107,93,3.9
107,94,5.1
107,95,3.9
107,96,5.1
107,97,3.9
107,98,5.1
107,99,5
107,100,5.1
107,101,5.1
107,102,5.1
107,103,5.1
107,104,42.5
107,105,16
107,106,17
107,107,3.9
107,108,3.9
107,109,19
107,110,3.9
107,111,3.9
107,112,3.9
107,113,5.1
107,114,21
107,115,17
108,0,17
108,1,2
108,2,2
108,3,21
108,4,19
108,5,3.9
108,6,19
108,7,11
108,8,3.9
108,9,21
108,10,5.1
108,11,3.9
108,12,6.5
108,13,5.1
108,14,5
108,15,19
108,16,7
108,17,21
108,18,2
108,19,19
108,20,18.4
108,21,19
108,22,5.1
108,23,5.1
108,24,21
108,25,3.9
108,26,16.1
108,27,19
108,28,19
108,29,5.1
108,30,3.9
108,31,3.9
108,32,21
108,33,3.9
108,34,3.9
108,35,3.9
108,36,5.1
108,37,3.9
108,38,21
108,39,3.9
108,40,21
108,41,3.9
108,42,3.9
108,43,13.7
108,44,3.9
108,45,21
108,46,21
108,47,3.9
108,48,21
108,49,3.9
108,50,21
108,51,21
108,52,23.4
108,53,5.1
108,54,21
108,55,5.1
108,56,21
108,57,5.1
108,58,19
108,59,19
108,60,3.9
108,61,2
108,62,21
108,63,18.4
108,64,5.1
108,65,5.1
108,66,31
108,67,11
108,68,16
108,69,3.9
108,70,3.9
108,71,3.9
108,72,23.4
108,73,19
108,74,3.9
108,75,19
108,76,2
108,77,19
108,78,16.1
108,79,3.9
108,80,21
108,81,5.1
108,82,5.1
108,83,19
108,84,7
108,85,2
108,86,3.9
108,87,21
108,88,16
108,89,3.9
108,90,5.1
108,91,5.1
108,92,21
108,93,3.9
108,94,5.1
108,95,3.9
108,96,5.1
108,97,3.9
108,98,5.1
108,99,5
108,100,5.1
108,101,5.1
108,102,5.1
108,103,5.1
108,104,42.5
108,105,16
108,106,17
108,107,3.9
108,108,3.9
108,109,19
108,110,3.9
108,111,3.9
108,112,3.9
108,113,5.1
108,114,21
108,115,17
109,0,11
109,1,20.6
109,2,20.6
109,3,2.1
109,4,0.1
109,5,19
109,6,0.1
109,7,24.6
109,8,19
109,9,2.1
109,10,25
109,11,19
109,12,13.1
109,13,25
109,14,23
109,15,0.1
109,16,14
109,17,2.1
109,18,20.6
109,19,0.1
109,20,8.2
109,21,0.1
109,22,25
109,23,25
109,24,2.1
109,25,19
109,26,15
109,27,0.1
109,28,0.1
109,29,25
109,30,19
109,31,19
109,32,2.1
109,33,19
109,34,19
109,35,19
109,36,25
109,37,19
109,38,2.1
109,39,19
109,40,2.1
109,41,19
109,42,19
109,43,23.4
109,44,19
109,45,2.1
109,46,2.1
109,47,19
109,48,2.1
109,49,19
109,50,2.1
109,51,2.1
109,52,21.6
109,53,25
109,54,2.1
109,55,25
109,56,2.1
109,57,25
109,58,0.1
109,59,0.1
109,60,19
109,61,20.6
109,62,2.1
109,63,8.2
109,64,25
109,65,25
109,66,13
109,67,24.6
109,68,23
109,69,19
109,70,19
109,71,19
109,72,21.6
109,73,0.1
109,74,19
109,75,0.1
109,76,20.6
109,77,0.1
109,78,15
109,79,19
109,80,2.1
109,81,25
109,82,25
109,83,0.1
109,84,14
109,85,20.6
109,86,19
109,87,2.1
109,88,23
109,89,19
109,90,25
109,91,25
109,92,2.1
109,93,19
109,94,25
109,95,19
109,96,25
109,97,19
109,98,25
109,99,23
109,100,25
109,101,25
109,102,25
109,103,25
109,104,38.2
109,105,23
109,106,24
109,107,19
109,108,19
109,109,0.1
109,110,19
109,111,19
109,112,19
109,113,25
109,114,2.1
109,115,11
110,0,17
110,1,2
110,2,2
110,3,21
110,4,19
110,5,3.9
110,6,19
110,7,11
110,8,3.9
110,9,21
110,10,5.1
110,11,3.9
110,12,6.5
110,13,5.1
110,14,5
110,15,19
110,16,7
110,17,21
110,18,2
110,19,19
110,20,18.4
110,21,19
110,22,5.1
110,23,5.1
110,24,21
110,25,3.9
110,26,16.1
110,27,19
110,28,19
110,29,5.1
110,30,3.9
110,31,3.9
110,32,21
110,33,3.9
110,34,3.9
110,35,3.9
110,36,5.1
110,37,3.9
110,38,21
110,39,3.9
110,40,21
110,41,3.9
110,42,3.9
110,43,13.7
110,44,3.9
110,45,21
110,46,21
110,47,3.9
110,48,21
110,49,3.9
110,50,21
110,51,21
110,52,23.4
110,53,5.1
110,54,21
110,55,5.1
110,56,21
110,57,5.1
110,58,19
110,59,19
110,60,3.9
110,61,2
110,62,21
110,63,18.4
110,64,5.1
110,65,5.1
110,66,31
110,67,11
110,68,16
110,69,3.9
110,70,3.9
110,71,3.9
110,72,23.4
110,73,19
110,74,3.9
110,75,19
110,76,2
110,77,19
110,78,16.1
110,79,3.9
110,80,21
110,81,5.1
110,82,5.1
110,83,19
110,84,7
110,85,2
110,86,3.9
110,87,21
110,88,16
110,89,3.9
110,90,5.1
110,91,5.1
110,92,21
110,93,3.9
110,94,5.1
110,95,3.9
110,96,5.1
110,97,3.9
110,98,5.1
110,99,5
110,100,5.1
110,101,5.1
110,102,5.1
110,103,5.1
110,104,42.5
110,105,16
110,106,17
110,107,3.9
110,108,3.9
110,109,19
110,110,3.9
110,111,3.9
110,112,3.9
110,113,5.1
110,114,21
110,115,17
111,0,17
111,1,2
111,2,2
111,3,21
111,4,19
111,5,3.9
111,6,19
111,7,11
111,8,3.9
111,9,21
111,10,5.1
111,11,3.9
111,12,6.5
111,13,5.1
111,14,5
111,15,19
111,16,7
111,17,21
111,18,2
111,19,19
111,20,18.4
111,21,19
111,22,5.1
111,23,5.1
111,24,21
111,25,3.9
111,26,16.1
111,27,19
111,28,19
111,29,5.1
111,30,3.9
111,31,3.9
111,32,21
111,33,3.9
111,34,3.9
111,35,3.9
111,36,5.1
111,37,3.9
111,38,21
111,39,3.9
111,40,21
111,41,3.9
111,42,3.9
111,43,13.7
111,44,3.9
111,45,21
111,46,21
111,47,3.9
111,48,21
111,49,3.9
111,50,21
111,51,21
111,52,23.4
111,53,5.1
111,54,21
111,55,5.1
111,56,21
111,57,5.1
111,58,19
111,59,19
111,60,3.9
111,61,2
111,62,21
111,63,18.4
111,64,5.1
111,65,5.1
111,66,31
111,67,11
111,68,16
111,69,3.9
111,70,3.9
111,71,3.9
111,72,23.4
111,73,19
111,74,3.9
111,75,19
111,76,2
111,77,19
111,78,16.1
111,79,3.9
111,80,21
111,81,5.1
111,82,5.1
111,83,19
111,84,7
111,85,2
111,86,3.9
111,87,21
111,88,16
111,89,3.9
111,90,5.1
111,91,5.1
111,92,21
111,93,3.9
111,94,5.1
111,95,3.9
111,96,5.1
111,97,3.9
111,98,5.1
111,99,5
111,100,5.1
111,101,5.1
111,102,5.1
111,103,5.1
111,104,42.5
111,105,16
111,106,17
111,107,3.9
111,108,3.9
111,109,19
111,110,3.9
111,111,3.9
111,112,3.9
111,113,5.1
111,114,21
111,115,17
112,0,17
112,1,2
112,2,2
112,3,21
112,4,19
112,5,3.9
112,6,19
112,7,11
112,8,3.9
112,9,21
112,10,5.1
112,11,3.9
112,12,6.5
112,13,5.1
112,14,5
112,15,19
112,16,7
112,17,21
112,18,2
112,19,19
112,20,18.4
112,21,19
112,22,5.1
112,23,5.1
112,24,21
112,25,3.9
112,26,16.1
112,27,19
112,28,19
112,29,5.1
112,30,3.9
112,31,3.9
112,32,21
112,33,3.9
112,34,3.9
112,35,3.9
112,36,5.1
112,37,3.9
112,38,21
112,39,3.9
112,40,21
112,41,3.9
112,42,3.9
112,43,13.7
112,44,3.9
112,45,21
112,46,21
112,47,3.9
112,48,21
112,49,3.9
112,50,21
112,51,21
112,52,23.4
112,53,5.1
112,54,21
112,55,5.1
112,56,21
112,57,5.1
112,58,19
112,59,19
112,60,3.9
112,61,2
112,62,21
112,63,18.4
112,64,5.1
112,65,5.1
112,66,31
112,67,11
112,68,16
112,69,3.9
112,70,3.9
112,71,3.9
112,72,23.4
112,73,19
112,74,3.9
112,75,19
112,76,2
112,77,19
112,78,16.1
112,79,3.9
112,80,21
112,81,5.1
112,82,5.1
112,83,19
112,84,7
112,85,2
112,86,3.9
112,87,21
112,88,16
112,89,3.9
112,90,5.1
112,91,5.1
112,92,21
112,93,3.9
112,94,5.1
112,95,3.9
112,96,5.1
112,97,3.9
112,98,5.1
112,99,5
112,100,5.1
112,101,5.1
112,102,5.1
112,103,5.1
112,104,42.5
112,105,16
112,106,17
112,107,3.9
112,108,3.9
112,109,19
112,110,3.9
112,111,3.9
112,112,3.9
112,113,5.1
112,114,21
112,115,17
113,0,18
113,1,4.6
113,2,4.6
113,3,25.6
113,4,25
113,5,5.1
113,6,25
113,7,16
113,8,5.1
113,9,25.6
113,10,0.2
113,11,5.1
113,12,9.8
113,13,0.2
113,14,4
113,15,25
113,16,10.3
113,17,25.6
113,18,4.6
113,19,25
113,20,24.9
113,21,25
113,22,0.2
113,23,0.2
113,24,25.6
113,25,5.1
113,26,30.5
113,27,25
113,28,25
113,29,0.2
113,30,5.1
113,31,5.1
113,32,25.6
113,33,5.1
113,34,5.1
113,35,5.1
113,36,0.2
113,37,5.1
113,38,25.6
113,39,5.1
113,40,25.6
113,41,5.1
113,42,5.1
113,43,4.7
113,44,5.1
113,45,25.6
113,46,25.6
113,47,5.1
113,48,25.6
113,49,5.1
113,50,25.6
113,51,25.6
113,52,31
113,53,0.2
113,54,25.6
113,55,0.2
113,56,25.6
113,57,0.2
113,58,25
113,59,25
113,60,5.1
113,61,4.6
113,62,25.6
113,63,24.9
113,64,0.2
113,65,0.2
113,66,35
113,67,16
113,68,29.4
113,69,5.1
113,70,5.1
113,71,5.1
113,72,31
113,73,25
113,74,5.1
113,75,25
113,76,4.6
113,77,25
113,78,30.5
113,79,5.1
113,80,25.6
113,81,0.2
113,82,0.2
113,83,25
113,84,10.3
113,85,4.6
113,86,5.1
113,87,25.6
113,88,29.4
113,89,5.1
113,90,0.2
113,91,0.2
113,92,25.6
113,93,5.1
113,94,0.2
113,95,5.1
113,96,0.2
113,97,5.1
113,98,0.2
113,99,4
113,100,0.2
113,101,0.2
113,102,0.2
113,103,0.2
113,104,46
113,105,29.4
113,106,24.3
113,107,5.1
113,108,5.1
113,109,25
113,110,5.1
113,111,5.1
113,112,5.1
113,113,0.2
113,114,25.6
113,115,18
114,0,11
114,1,22.2
114,2,22.2
114,3,6.1
114,4,2.1
114,5,21
114,6,2.1
114,7,22.6
114,8,21
114,9,6.1
114,10,25.6
114,11,21
114,12,13
114,13,25.6
114,14,24.6
114,15,2.1
114,16,16.5
114,17,6.1
114,18,22.2
114,19,2.1
114,20,8.9
114,21,2.1
114,22,25.6
114,23,25.6
114,24,6.1
114,25,21
114,26,14.3
114,27,2.1
114,28,2.1
114,29,25.6
114,30,21
114,31,21
114,32,6.1
114,33,21
114,34,21
114,35,21
114,36,25.6
114,37,21
114,38,6.1
114,39,21
114,40,6.1
114,41,21
114,42,21
114,43,22
114,44,21
114,45,6.1
114,46,6.1
114,47,21
114,48,6.1
114,49,21
114,50,6.1
114,51,6.1
114,52,20.3
114,53,25.6
114,54,6.1
114,55,25.6
114,56,6.1
114,57,25.6
114,58,2.1
114,59,2.1
114,60,21
114,61,22.2
114,62,6.1
114,63,8.9
114,64,25.6
114,65,25.6
114,66,13.6
114,67,22.6
114,68,14.4
114,69,21
114,70,21
114,71,21
114,72,20.3
114,73,2.1
114,74,21
114,75,2.1
114,76,22.2
114,77,2.1
114,78,14.3
114,79,21
114,80,6.1
114,81,25.6
114,82,25.6
114,83,2.1
114,84,16.5
114,85,22.2
114,86,21
114,87,6.1
114,88,14.4
114,89,21
114,90,25.6
114,91,25.6
114,92,6.1
114,93,21
114,94,25.6
114,95,21
114,96,25.6
114,97,21
114,98,25.6
114,99,24.6
114,100,25.6
114,101,25.6
114,102,25.6
114,103,25.6
114,104,40.1
114,105,14.4
114,106,23.6
114,107,21
114,108,21
114,109,2.1
114,110,21
114,111,21
114,112,21
114,113,25.6
114,114,6.1
114,115,11
115,0,0
115,1,600
115,2,600
115,3,600
115,4,600
115,5,600
115,6,600
115,7,600
115,8,600
115,9,600
115,10,600
115,11,600
115,12,600
115,13,600
115,14,600
115,15,600
115,16,600
115,17,600
115,18,600
115,19,600
115,20,600
115,21,600
115,22,600
115,23,600
115,24,600
115,25,600
115,26,600
115,27,600
115,28,600
115,29,600
115,30,600
115,31,600
115,32,600
115,33,600
115,34,600
115,35,600
115,36,600
115,37,600
115,38,600
115,39,600
115,40,600
115,41,600
115,42,600
115,43,600
115,44,600
115,45,600
115,46,600
115,47,600
115,48,600
115,49,600
115,50,600
115,51,600
115,52,600
115,53,600
115,54,600
115,55,600
115,56,600
115,57,600
115,58,600
115,59,600
115,60,600
115,61,600
115,62,600
115,63,600
115,64,600
115,65,600
115,66,600
115,67,600
115,68,600
115,69,600
115,70,600
115,71,600
115,72,600
115,73,600
115,74,600
115,75,600
115,76,600
115,77,600
115,78,600
115,79,600
115,80,600
115,81,600
115,82,600
115,83,600
115,84,600
115,85,600
115,86,600
115,87,600
115,88,600
115,89,600
115,90,600
115,91,600
115,92,600
115,93,600
115,94,600
115,95,600
115,96,600
115,97,600
115,98,600
115,99,600
115,100,600
115,101,600
115,102,600
115,103,600
115,104,600
115,105,600
115,106,600
115,107,600
115,108,600
115,109,600
115,110,600
115,111,600
115,112,600
115,113,600
115,114,600
115,115,0
